#{"t_start": 1789261447.5251343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
3.600021,150,64252.703528,False,False,1,3.003279566764832,0
-82.722803,35,64324.977924,True,True,0,3.0157973975118475,0
2.779005,150,64637.467087,False,False,0,10.003284406503965,0
23.285245,74,64790.020916,True,True,1,3.1999497290262515,0
2.468074,150,65110.686388,False,False,1,3.0806403000119276,0
2.978367,150,65432.183414,False,False,1,3.0139076139907157,0
2.485061,150,65753.406356,False,False,2,3.0014527421668773,0
-53.278912,37,65827.602669,True,True,0,3.029653960174341,0
-1.733892,62,65952.266471,True,True,0,3.1595948028849588,0
-72.037952,41,66034.938528,True,True,0,3.012866050090788,0
2.690344,150,66353.491414,False,False,1,3.010448398862809,0
3.135378,150,66658.018265,False,True,0,6.3615572452545175,0
-76.026855,44,66748.103787,True,True,0,3.0000108057327335,0
3.049489,150,67065.904083,False,False,1,3.0060859722789783,0
2.328411,150,67375.473008,False,True,0,4.2106893156747836,0
3.284034,150,67682.223712,False,True,0,4.143318151092599,0
-22.258338,28,67740.067627,False,False,1,3.007128218768346,0
3.428502,150,68048.21581,False,True,0,5.737429790739351,0
3.293299,150,68365.304532,False,False,1,3.0311576039371637,0
-56.577688,39,68444.695922,True,True,0,3.0964997693646903,0
2.676764,150,68758.614152,False,False,0,9.024854316645087,0
2.147268,150,69077.963897,False,False,1,3.001134137055735,0
3.075677,150,69392.959827,False,False,1,3.2258790399661135,0
2.492141,150,69710.490005,False,False,1,3.020415600665921,0
-82.543212,43,69796.088578,True,True,0,3.0114125483272125,0
3.04981,150,70107.962359,False,True,1,6.390991121147803,0
2.358221,150,70425.46785,False,False,1,3.000097289911654,0
-79.134504,40,70508.649251,True,True,0,3.009870914689541,0
-18.312317,91,70696.613806,True,True,0,3.206281799516142,0
3.039935,150,71015.046001,False,False,2,3.097099492850059,0
1.726822,150,71333.025728,False,False,2,8.015540963784394,0
-31.015752,61,71461.424361,True,True,0,3.2372784929385294,0
-138.341841,150,71773.949493,False,True,0,6.800590694184122,0
-7.083077,150,72085.696732,False,True,1,7.333269221659084,0
-43.128093,49,72186.88626,True,True,0,3.000580649454578,0
4.206557,150,72505.658406,False,False,1,4.460700370550338,0
3.253712,150,72815.811384,False,True,0,6.253272533416749,0
-43.05088,59,72938.645381,True,True,0,3.174992327040613,0
-5.767554,150,73251.817467,False,True,0,4.720674319230167,0
-62.194705,71,73396.635164,True,True,1,3.000005651770081,0
3.651186,150,73718.732982,False,False,1,3.016813890340662,0
2.077397,150,74030.842974,False,True,0,4.491624593734741,0
1.237212,150,74355.111621,False,False,1,3.0007107283262218,0
2.478856,150,74675.721885,False,False,1,3.0010490417480473,0
2.240781,150,74988.374648,False,True,0,4.085668178459127,0
-2.598696,88,75172.53835,True,True,1,3.2205678977626166,0
-21.167988,85,75352.348122,True,True,2,3.011467659045298,0
-53.141203,48,75449.156726,True,True,0,3.0998821615272703,0
-74.047184,69,75588.674466,True,True,0,3.124643661666445,0
2.388448,150,75907.076256,False,False,1,10.680462171014968,0
-69.429687,37,75982.039447,True,True,0,3.000132646941453,0
-84.806743,37,76057.577503,True,True,0,3.005052148866942,0
-78.251589,37,76135.386645,True,True,0,3.0012361141091257,0
-71.044576,37,76209.374606,True,True,0,3.0005350112915035,0
-51.764632,41,76293.238526,True,True,1,3.000558528046141,0
2.816052,150,76616.878546,False,False,0,8.30236217652025,0
21.672492,123,76871.119099,True,True,0,3.225496975875344,0
-82.771615,41,76955.308969,True,True,0,3.0544557152646434,0
2.35934,150,77268.808622,False,True,1,4.790617364343979,0
3.053999,150,77583.670389,False,False,0,9.996908663678283,0
4.375934,150,77895.821059,False,False,2,3.0056154139854914,0
-32.384748,150,78208.14208,False,True,0,5.25652086219279,0
-70.481636,44,78298.304739,True,True,0,3.1819090843200684,0
-66.398971,55,78413.201739,True,True,0,3.075516877621616,0
-13.675749,55,78525.308914,True,True,1,3.1511045238365867,0
-55.052787,38,78605.170085,True,True,0,3.0803815962191954,0
2.034113,150,78924.228342,False,False,1,3.509024793072086,0
-77.946542,42,79008.995962,True,True,0,3.059884548187256,0
-84.830464,72,79154.789101,True,True,0,3.0000022831650988,0
2.776397,150,79471.22499,False,False,2,3.0017018238971502,0
2.954075,150,79788.212575,False,False,1,3.0236780951252404,0
3.223415,150,80114.564655,False,False,1,3.0004502038695695,0
-12.472989,61,80238.736477,True,True,0,3.2456372972913115,0
-67.269412,49,80338.39629,True,True,0,3.215596437454224,0
2.613568,150,80661.967542,False,False,1,3.0022085837187227,0
-65.812407,71,80811.847791,True,True,2,3.047927649248445,0
3.159323,150,81132.349968,False,False,1,3.0099518803115384,0
2.194238,150,81455.528971,False,False,1,3.0044935852022197,0
2.140665,150,81775.0244,False,False,2,3.0636779880710967,0
2.790545,150,82083.715653,False,True,0,7.357923984527589,0
6.7497,150,82393.188793,True,True,1,3.113374230513591,0
1.824589,150,82703.532469,False,True,0,3.9643220364691807,0
-55.708564,82,82875.097747,True,True,1,3.1191932251610663,0
-69.493117,45,82966.407792,True,True,0,3.000026463971076,0
