#{"t_start": 1786633123.5641448, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-1658.1131,513,2658.432271,False,False,True,False,False,0
-1385.249144,883,2668.529098,False,False,True,True,False,0
-495.570436,405,2673.134924,False,False,True,False,False,0
-612.030938,470,2678.529921,False,False,True,False,False,0
-284.119199,313,2682.096323,False,False,True,False,False,0
-988.617083,869,2691.831024,False,False,True,False,False,0
-776.296177,439,2696.745357,False,False,True,False,False,0
-393.732341,287,2700.106639,False,False,True,False,False,0
-158.724431,291,2705.867626,False,False,True,False,False,0
-514.149748,311,2709.411871,False,False,True,False,False,0
-1620.231004,779,2718.650743,False,False,True,False,False,0
-630.354013,373,2722.959639,False,False,True,False,False,0
-1900.541271,690,2730.819478,False,False,True,False,False,0
-764.895652,499,2736.573568,False,False,True,False,False,0
-922.386038,844,2746.098093,False,False,True,False,False,0
-554.150102,403,2750.516516,False,False,True,True,False,0
-444.856153,298,2753.949456,False,False,True,False,False,0
-1119.416192,849,2763.723707,False,False,True,False,False,0
-1957.310123,1519,2782.7529,False,False,True,True,False,0
-482.86838,297,2786.208368,False,False,True,False,False,0
-1396.221594,1154,2800.29,False,False,True,False,False,0
-1162.351504,788,2809.633751,False,False,True,False,False,0
-477.73513,526,2815.548094,False,False,True,True,False,0
-1037.317551,506,2821.447434,False,False,True,False,False,0
