#{"t_start": 1786422801.8976715, "env_id": "None"}
r,l,t,completed,distance_failure,time_failure,joint_success,position_success,attitude_success,curriculum_progress,curriculum_ceiling,curriculum_rehearsal,curriculum_rotation_progress,curriculum_translation_progress,episode_shell_outer_m,episode_target_tumble_scale
-52.281075,1179,18683.68391,False,True,False,False,False,False,0.33379642626370015,0.519713,False,0.7417698361415559,0.0,3.0,0.45
-40.074119,768,18701.424188,False,True,False,False,False,False,0.4846348944427448,0.520892,False,1.0,0.06297253535044511,3.440807747453116,0.5
-65.677536,1438,18735.408485,False,True,False,False,False,False,0.41686635288495305,0.52166,False,0.9263696730776734,0.0,3.0,0.5
-49.009921,2000,18782.083655,False,False,True,False,False,False,0.433341651951784,0.523098,False,0.9629814487817422,0.0,3.0,0.5
-47.36212,991,18805.088282,False,True,False,False,False,False,0.5154074589024911,0.525098,False,1.0,0.11892265254998373,3.832458567849886,0.5
-69.986125,1874,18848.080616,False,True,False,False,False,False,0.43009556873241084,0.526089,False,0.9557679305164685,0.0,3.0,0.5
-55.107892,1358,18880.069527,False,True,False,False,False,False,0.23709693220648767,0.527963,True,0.5268820715699726,0.0,3.0,0.4
-52.196093,1265,18910.777877,False,True,False,False,False,False,0.4569511167693827,0.529321,False,1.0,0.012638394126150369,3.088468758883052,0.5
-47.883675,985,18933.148882,False,True,False,False,False,False,0.4369088601450065,0.530586,True,0.9709085781000144,0.0,3.0,0.5
-61.606495,1739,18973.362319,False,True,False,False,False,False,0.48352540925266524,0.531571,False,1.0,0.06095528955030041,3.426687026852103,0.5
-49.061099,1086,18998.249736,False,True,False,False,False,False,0.44423941946385864,0.53331,True,0.9871987099196858,0.0,3.0,0.5
-48.366378,1087,19023.675208,False,True,False,False,False,False,0.3877716048480171,0.534396,False,0.8617146774400379,0.0,3.0,0.45
-70.302471,1818,19067.697082,False,True,False,False,False,False,0.3767761844285931,0.535483,False,0.837280409841318,0.0,3.0,0.45
-57.267976,1365,19099.478755,False,True,False,False,False,False,0.4863543582055936,0.537301,False,1.0,0.06609883310107922,3.4626918317075543,0.5
-61.376434,2000,19146.458575,False,False,True,False,False,False,0.3844910485097444,0.538666,True,0.8544245522438765,0.0,3.0,0.45
-45.718542,1016,19170.192502,False,True,False,False,False,False,0.5252402094744206,0.540666,False,1.0,0.13680038086258292,3.9576026660380803,0.5
-56.158491,1386,19202.834021,False,True,False,False,False,False,0.34998316233728327,0.541682,False,0.7777403607495184,0.0,3.0,0.45
-53.079555,2000,19249.075031,False,False,True,False,False,False,0.06622337948905953,0.543068,True,0.1471630655312434,0.0,3.0,0.30000000000000004
-55.744823,1230,19277.020195,False,True,False,False,False,False,0.34806047816046737,0.545068,True,0.773467729245483,0.0,3.0,0.45
-65.61991,2000,19322.213624,False,False,True,False,False,False,0.1065316416217762,0.546298,True,0.2367369813817249,0.0,3.0,0.30000000000000004
-43.212555,2000,19369.90814,False,False,True,False,False,False,0.39567388263064257,0.548298,False,0.8792752947347613,0.0,3.0,0.45
-50.505322,2000,19414.886631,False,False,True,False,False,False,0.3856386767654845,0.550298,False,0.8569748372566323,0.0,3.0,0.45
-52.685882,1133,19440.820615,False,True,False,False,False,False,0.4818017444515794,0.552298,False,1.0,0.05782135354832619,3.4047494748382836,0.5
-47.944222,2000,19487.153291,False,False,True,False,False,False,0.39255219598956254,0.553431,False,0.8723382133101389,0.0,3.0,0.45
-45.556941,2000,19535.001285,False,False,True,False,False,False,0.028202796227234716,0.555431,True,0.06267288050496603,0.0,3.0,0.25
-67.662386,1885,19577.735027,False,True,False,False,False,False,0.34103080998938706,0.557431,True,0.7578462444208601,0.0,3.0,0.45
-50.708573,2000,19622.888744,False,False,True,False,False,False,0.36290658789093094,0.559316,False,0.8064590842020687,0.0,3.0,0.45
-46.151265,964,19644.857372,False,True,False,False,False,False,0.3996945963028616,0.561316,False,0.888210214006359,0.0,3.0,0.45
-55.119889,1169,19671.655202,False,True,False,False,False,False,0.5358138511357032,0.56228,False,1.0,0.15602518388309675,4.092176287181678,0.5
-58.828125,1223,19699.341608,False,True,False,False,False,False,0.29408694318060563,0.563449,True,0.6535265404013458,0.0,3.0,0.4
-41.504027,749,19715.942703,False,True,False,False,False,False,0.5556808315476893,0.564672,False,1.0,0.19214696645034418,4.345028765152409,0.5
-58.532848,1447,19748.671079,False,True,False,False,False,False,0.5475392262980372,0.565421,False,1.0,0.17734404781461305,4.2414083347022915,0.5
-62.651794,1602,19785.136551,False,True,False,False,False,False,0.21159078750204105,0.566868,True,0.4702017500045357,0.0,3.0,0.35000000000000003
-62.593391,1567,19821.059459,False,True,False,False,False,False,0.4418927167253311,0.56847,False,0.9819838149451802,0.0,3.0,0.5
-57.523963,1260,19850.412198,False,True,False,False,False,False,0.40537230980065264,0.570037,False,0.9008273551125614,0.0,3.0,0.5
-47.280123,1045,19875.004462,False,True,False,False,False,False,0.3744841498322802,0.571297,False,0.8321869996272893,0.0,3.0,0.45
-42.210079,768,19892.88676,False,True,False,False,False,False,0.5618445167530053,0.572342,False,1.0,0.20335366682364595,4.423475667765521,0.5
-75.447254,1968,19937.960588,False,True,False,False,False,False,0.4250531199702573,0.57311,False,0.9445624888227939,0.0,3.0,0.5
-60.08615,2000,19984.187603,False,False,True,False,False,False,0.443793726973963,0.575078,False,0.9862082821643623,0.0,3.0,0.5
-39.517909,642,19998.479628,False,True,False,False,False,False,0.4669036854130887,0.577078,False,1.0,0.030733973478343043,3.215137814348401,0.5
-60.854145,1495,20032.63365,False,True,False,False,False,False,0.4430525401910564,0.57772,False,0.9845612004245697,0.0,3.0,0.5
-58.537091,1454,20067.045808,False,True,False,False,False,False,0.38178771219710433,0.579215,False,0.8484171382157873,0.0,3.0,0.45
-61.225873,1670,20106.142383,False,True,False,False,False,False,0.510888754097626,0.580669,True,1.0,0.11070682563204728,3.774947779424331,0.5
-39.552855,748,20123.411103,False,True,False,False,False,False,0.5796723213623347,0.582339,False,1.0,0.2357678570224267,4.650374999156987,0.5
-66.541813,1685,20162.529061,False,True,False,False,False,False,0.44246641834058004,0.583087,False,0.9832587074235112,0.0,3.0,0.5
-34.909638,514,20174.371397,False,True,False,False,False,False,0.45259079455310763,0.584772,False,1.0,0.004710535551104768,3.0329737488577337,0.5
-44.285197,841,20194.157941,False,True,False,False,False,False,0.5226675348343479,0.585286,False,1.0,0.13212279060790527,3.924859534255337,0.5
-56.720167,1243,20222.675708,False,True,False,False,False,False,0.568523872766175,0.586127,False,1.0,0.2154979504839545,4.508485653387682,0.5
-52.351272,2000,20269.549498,False,False,True,False,False,False,0.5712087590202782,0.58737,True,1.0,0.2203795618550513,4.542656932985359,0.5
-50.344415,999,20292.196651,False,True,False,False,False,False,0.24403759065658528,0.58937,True,0.5423057570146339,0.0,3.0,0.4
-49.735375,1185,20320.427232,False,True,False,False,False,False,0.49961097977453267,0.590369,False,1.0,0.09020178140824119,3.6314124698576884,0.5
-71.270292,1984,20365.690972,False,True,False,False,False,False,0.017744953210636214,0.591554,True,0.039433229356969364,0.0,3.0,0.25
-61.719149,1508,20400.334622,False,True,False,False,False,False,0.5770783427965277,0.593538,False,1.0,0.23105153235732306,4.6173607265012615,0.5
-64.094845,2000,20446.612783,False,False,True,False,False,False,0.5120590411014074,0.595046,False,1.0,0.11283462018437712,3.78984234129064,0.5
-56.77423,2000,20493.10586,False,False,True,False,False,False,0.10808703873606527,0.597046,True,0.24019341941347838,0.0,3.0,0.30000000000000004
-50.922931,1223,20521.175705,False,True,False,False,False,False,0.28491130495649214,0.599046,True,0.6331362332366491,0.0,3.0,0.4
-53.874043,1156,20548.274021,False,True,False,False,False,False,0.5338727149266148,0.600269,False,1.0,0.15249584532111782,4.0674709172478245,0.5
-65.643626,1660,20586.178371,False,True,False,False,False,False,0.4245696991821574,0.601425,False,0.9434882204047943,0.0,3.0,0.5
-44.422821,884,20606.642817,False,True,False,False,False,False,0.5266445859241304,0.603085,False,1.0,0.13935379258932803,3.9754765481252967,0.5
-54.916011,2000,20654.399329,False,False,True,False,False,False,0.565970071813084,0.603969,False,1.0,0.21085467602378907,4.475982732166524,0.5
-46.424606,981,20677.632439,False,True,False,False,False,False,0.576779420057812,0.605969,False,1.0,0.2305080364687491,4.613556255281244,0.5
-59.33768,1438,20711.055903,False,True,False,False,False,False,0.4317392533294425,0.60695,False,0.9594205629543167,0.0,3.0,0.5
-49.61177,1088,20735.831538,False,True,False,False,False,False,0.41180514341708485,0.608388,False,0.9151225409268552,0.0,3.0,0.5
-45.343892,902,20756.691096,False,True,False,False,False,False,0.4969026919924347,0.609476,False,1.0,0.08527762180442669,3.596943352630987,0.5
-49.188741,1105,20782.863699,False,True,False,False,False,False,0.49460650868624256,0.610378,False,1.0,0.08110274306589554,3.567719201461269,0.5
-59.171774,1411,20815.749449,False,True,False,False,False,False,0.48254664771578887,0.611483,False,1.0,0.0591757231196161,3.414230061837313,0.5
-45.06878,947,20838.329709,False,True,False,False,False,False,0.5350454425182811,0.612894,False,1.0,0.15462807730596564,4.08239654114176,0.5
-52.051637,1120,20863.840714,False,True,False,False,False,False,0.5861206691158544,0.613841,False,1.0,0.24749212566518972,4.732444879656327,0.5
-37.411373,589,20877.339759,False,True,False,False,False,False,0.5986979294545279,0.614961,False,1.0,0.2703598717355053,4.892519102148537,0.5
-45.24675,897,20898.872513,False,True,False,False,False,False,0.5222570526315717,0.61555,False,1.0,0.1313764593301304,3.9196352153109126,0.5
-46.970412,1063,20924.03606,False,True,False,False,False,False,0.15958151632786813,0.616447,True,0.35462559183970693,0.0,3.0,0.35000000000000003
-56.75617,2000,20971.190315,False,False,True,False,False,False,0.07954311459877556,0.61751,True,0.1767624768861679,0.0,3.0,0.30000000000000004
-67.534468,1788,21012.980843,False,True,False,False,False,False,0.5437616209761812,0.61951,False,1.0,0.1704756745021476,4.193329721515033,0.5
-47.862207,946,21035.463499,False,True,False,False,False,False,0.33406611160593097,0.621298,True,0.7423691369020688,0.0,3.0,0.45
-43.093346,883,21055.348865,False,True,False,False,False,False,0.4327481004161145,0.622244,False,0.9616624453691434,0.0,3.0,0.5
-54.258061,2000,21101.954512,False,False,True,False,False,False,0.5209945749608795,0.623127,False,1.0,0.1290810453834173,3.903567317683921,0.5
-47.080615,943,21124.224695,False,True,False,False,False,False,0.33678996655537363,0.625127,True,0.7484221479008303,0.0,3.0,0.45
-53.150987,1082,21148.143398,False,True,False,False,False,False,0.5741431179722654,0.62607,False,1.0,0.22571475994957335,4.580003319647014,0.5
-45.217023,946,21169.958395,False,True,False,False,False,False,0.5022256909263741,0.627152,False,1.0,0.0949558016843166,3.6646906117902165,0.5
-44.08821,970,21192.478431,False,True,False,False,False,False,0.5446122401888512,0.628098,False,1.0,0.1720222548888204,4.204155784221743,0.5
-67.292959,1802,21233.91993,False,True,False,False,False,False,0.496782358814533,0.629068,False,1.0,0.08505883420824174,3.595411839457692,0.5
-58.686659,1191,21260.988789,False,True,False,False,False,False,0.5406327181058606,0.63087,False,1.0,0.1647867601924737,4.153507321347316,0.5
-44.946093,885,21281.534422,False,True,False,False,False,False,0.6239985169744942,0.632061,False,1.0,0.3163609399536257,5.214526579675379,0.5
-43.142837,898,21302.08974,False,True,False,False,False,False,0.6320389229051319,0.632946,False,1.0,0.33097985982751243,5.316859018792587,0.5
-45.330403,1092,21327.55928,False,True,False,False,False,False,0.5810111005445384,0.633844,True,1.0,0.2382020009900698,4.667414006930488,0.5
-51.836708,1184,21355.427569,False,True,False,False,False,False,0.5028650692716168,0.634936,False,1.0,0.09611830776657594,3.6728281543660315,0.5
-49.754267,1088,21380.430529,False,True,False,False,False,False,0.5632610383276291,0.63612,True,1.0,0.2059291605956892,4.441504124169824,0.5
-48.044847,1103,21406.325175,False,True,False,False,False,False,0.6324116798842061,0.637208,False,1.0,0.3316575997894656,5.321603198526259,0.5
-53.614502,1415,21439.185663,False,True,False,False,False,False,0.6065896135037521,0.638311,False,1.0,0.2847083881886401,4.99295871732048,0.5
-50.6599,1205,21467.246643,False,True,False,False,False,False,0.5059388364882533,0.639726,False,1.0,0.10170697543318784,3.7119488280323143,0.5
-59.970536,1321,21497.77162,False,True,False,False,False,False,0.47481214144171807,0.640931,False,1.0,0.04511298443948738,3.3157908910764116,0.5
-48.58339,2000,21544.552789,False,False,True,False,False,False,0.14921684091094478,0.642252,True,0.3315929798020995,0.0,3.0,0.35000000000000003
-55.853948,1341,21575.455868,False,True,False,False,False,False,0.6131200652889836,0.644252,False,1.0,0.296581936889061,5.0760735582234275,0.5
-48.696875,1198,21602.825057,False,True,False,False,False,False,0.5702628380799282,0.645593,False,1.0,0.21865970559986936,4.530617939199086,0.5
-48.855599,2000,21649.719807,False,False,True,False,False,False,0.4773134722237285,0.646791,False,1.0,0.04966085858859724,3.3476260101201807,0.5
-64.998962,1718,21689.441102,False,True,False,False,False,False,0.5407042203287411,0.648791,False,1.0,0.1649167642340747,4.154417349638523,0.5
-37.80087,2000,21735.723983,False,False,True,False,False,False,0.5084028888969236,0.650509,False,1.0,0.10618707072167932,3.743309495051755,0.5
-31.614399,2000,21782.786607,False,False,True,False,False,False,0.48508511350307204,0.652509,False,1.0,0.06379111546013096,3.4465378082209166,0.5
-39.270918,676,21798.195116,False,True,False,False,False,False,0.5663526531988289,0.654509,False,1.0,0.2115502785433252,4.480851949803276,0.5
-36.753073,2000,21845.300828,False,False,True,False,False,False,0.5216256343962089,0.655185,True,1.0,0.13022842617492525,3.9115989832244766,0.5
-32.535898,2000,21891.86152,False,False,True,False,False,False,0.5114256565245189,0.657185,False,1.0,0.11168301186276157,3.7817810830393315,0.5
-43.799453,2000,21938.209263,False,False,True,False,False,False,0.48340953661160374,0.659185,False,1.0,0.06074461202109768,3.4252122841476833,0.5
-65.121387,1956,21984.543833,False,True,False,False,False,False,0.467208113620247,0.661185,False,1.0,0.03128747930953998,3.2190123551667797,0.5
-57.172879,1564,22020.758778,False,True,False,False,False,False,0.5356391417019696,0.663141,False,1.0,0.15570753036721738,4.089952712570522,0.5
-34.990614,2000,22066.179507,False,False,True,False,False,False,0.47049279331564814,0.664705,False,1.0,0.03725962421026932,3.2608173694718854,0.5
-38.338448,2000,22117.895245,False,False,True,False,False,False,0.5080620373280168,0.666705,False,1.0,0.10556734059639415,3.738971384174759,0.5
-58.491316,1588,22160.831725,False,True,False,False,False,False,0.6141750886869306,0.668705,False,1.0,0.29850016124896467,5.089501128742753,0.5
-57.634392,1458,22207.63303,False,True,False,False,False,False,0.639458382781666,0.670293,False,1.0,0.3444697868757563,5.411288508130294,0.5
-65.6052,1878,22270.131704,False,True,False,False,False,False,0.6011888226618436,0.671751,False,1.0,0.27488876847607924,4.924221379332554,0.5
-64.743729,1622,22310.331897,False,True,False,False,False,False,0.6173321783491768,0.673629,False,1.0,0.30424032427123043,5.129682269898613,0.5
-64.455238,1950,22356.850519,False,True,False,False,False,False,0.5356043836098351,0.675251,False,1.0,0.15564433383606377,4.089510336852446,0.5
