#{"t_start": 1788797120.5971375, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-17.464403,51,21935.836644,False,False,0,25.000000000000004,0
-16.81606,105,22113.035448,False,False,2,9.159029577065054,13
-36.661222,45,22194.537233,False,False,1,25.0,6
-44.948925,34,22258.367579,False,False,1,22.515625431659256,12
-21.124706,20,22307.23606,False,False,1,25.0,0
-20.165652,45,22390.494472,False,False,1,20.057401035077458,19
-15.672768,108,22574.734177,False,False,1,25.0,0
-19.394014,31,22633.486385,False,False,0,25.0,0
-21.076063,34,22697.998493,False,False,1,20.802965739213995,18
-33.98862,23,22744.342738,False,False,1,23.465980933810116,15
-33.811686,25,22796.882232,False,True,0,10.517928004212989,0
-18.961757,67,22910.912053,False,False,0,21.05927532074482,0
-18.353562,48,22998.296034,False,False,0,24.999999999999996,0
-19.269826,21,23044.98824,False,False,1,21.989910183388947,0
-31.807978,51,23136.616794,False,False,1,8.148995148157473,13
-28.149118,31,23200.519395,False,False,1,13.353316197248896,11
-18.70619,89,23354.20041,False,False,1,17.344783302850203,10
-31.638957,67,23473.941702,False,False,1,22.632499009919364,20
-21.095297,28,23528.88228,False,False,1,20.96392777019335,19
-32.179088,21,23571.446619,False,False,1,14.375225617451923,7
-15.942639,79,23706.1674,False,False,0,25.0,0
-21.437474,38,23778.554327,False,False,1,24.19472062104977,0
-20.423019,62,23888.257585,False,False,1,21.47984149438565,0
-23.196094,37,23961.632692,False,False,2,13.21650170388086,18
-20.796093,40,24036.50387,False,False,1,11.15695847905774,2
-20.310966,33,24099.908593,False,False,1,22.37952437149331,8
-29.490373,14,24132.781848,False,False,1,24.999999999999996,20
-21.024752,30,24191.078148,False,False,1,19.71426546432212,19
-17.989219,73,24316.824667,False,False,2,21.82692303396429,18
-20.28819,48,24402.561859,False,False,1,14.837571811028763,3
5.498058,150,24651.353687,False,False,0,23.64106585299709,0
-20.723059,16,24685.676657,False,False,1,21.10232668473619,4
-18.05238,69,24810.276587,False,False,1,25.000000000000004,19
-32.290907,34,24877.57674,False,False,1,19.13371764078545,4
-20.038317,37,24945.23855,False,False,1,21.050000548176705,13
-20.531074,22,24992.882959,False,False,1,18.008794232307803,1
-37.870554,43,25071.479256,False,False,1,25.0,14
-41.745238,25,25123.461614,False,False,1,19.12146011682473,12
-330.965095,112,25308.233562,False,False,1,24.977059381657106,0
11.1421,150,25551.869584,False,False,1,25.000000000000004,0
-18.058024,51,25641.69245,False,False,0,22.0685430267185,0
-33.12995,22,25689.224724,False,False,1,23.56581403854967,1
-18.853856,62,25803.005761,False,False,1,25.0,8
-27.624123,114,26004.381968,False,False,1,21.31658896709567,10
-32.107862,21,26051.48089,False,False,1,20.9246517970717,17
-18.00438,74,26176.99574,False,False,0,24.755411577458453,0
-18.156723,80,26312.991049,False,False,0,24.999999999999996,0
-19.44416,65,26425.923695,False,False,1,23.559728386454275,5
-19.675959,26,26480.548638,False,False,0,24.098362702621106,0
-20.883912,42,26556.062686,False,False,0,25.000000000000004,0
-55.89227,37,26623.653467,False,False,1,22.899077356248732,6
-20.820234,49,26714.658642,False,False,1,9.261697833250999,20
-16.920089,111,26899.057834,False,False,0,16.316967760420177,0
-18.359674,74,27021.681128,False,False,1,21.065054654043394,3
-21.144013,29,27079.43411,False,False,1,24.556742494272736,6
9.153527,150,27328.771572,False,False,0,24.962694784182933,0
-21.186421,26,27381.018239,False,False,0,25.0,0
-30.031755,26,27433.159522,False,False,1,24.999999999999996,9
-30.88191,15,27468.020088,False,False,1,25.000000000000004,13
-16.826151,63,27579.005506,False,False,0,25.0,0
-18.750325,45,27659.326145,False,False,1,15.927489232226067,18
-29.477585,15,27695.280705,False,False,1,25.0,3
-20.961138,33,27757.409842,False,False,1,21.5453893621335,5
-19.728098,34,27823.675683,False,False,0,22.60716331896299,0
-16.880348,89,27977.311137,False,False,0,18.001896419752143,0
-39.986478,26,28028.244652,False,False,1,25.000000000000004,11
-14.701975,140,28260.527481,False,False,0,23.09620658825215,0
-20.29304,53,28353.693045,False,False,1,20.26700249659357,8
-20.105982,21,28399.914732,False,False,0,23.85647065936284,0
-38.503696,35,28463.710644,False,False,1,25.0,2
-18.884614,52,28551.008234,False,False,1,25.000000000000004,1
-18.748953,50,28642.00419,False,False,0,20.381924758670824,0
-17.560206,51,28732.181743,False,False,0,25.0,0
-50.741887,32,28793.014383,False,False,1,21.960432286652868,15
-42.450805,28,28846.962696,False,False,1,20.164151103967853,2
-28.987007,14,28881.02262,False,False,1,20.7976473284525,11
-11.063009,112,29062.666445,False,False,1,21.38092752606356,0
-30.503012,23,29111.144169,False,False,1,23.86204052317,7
-30.950021,29,29169.439349,False,False,1,20.155347564242874,17
-18.960593,67,29286.544188,False,False,1,18.50357200355535,10
-15.378389,107,29454.460798,False,False,2,20.23314243973954,6
-41.97173,27,29508.317461,False,False,1,25.000000000000004,13
-19.195174,39,29584.86805,False,False,1,25.0,0
-37.707432,22,29630.207492,False,False,1,24.827113895066237,18
-29.557166,20,29673.354614,False,False,1,14.724623239778118,12
-21.613245,33,29734.575388,False,False,1,22.159375399509837,2
-39.361302,49,29823.567245,False,False,1,23.234857779388328,14
-44.522645,51,29909.853073,False,False,1,25.0,16
-15.811751,75,30039.673296,False,False,2,24.95873468363933,0
-56.662849,68,30160.754901,False,True,0,24.941452762881333,0
-35.235805,33,30223.916964,False,False,1,19.21115309603465,1
-40.424881,20,30267.25681,False,False,1,19.21819729888187,5
-19.95807,54,30363.281511,False,False,1,13.828252491596281,9
-19.991896,48,30450.288358,False,False,1,24.46173925309769,3
-19.933283,37,30519.186234,False,False,0,25.0,0
-27.357193,42,30590.027848,False,False,1,9.265736199794254,1
-19.992707,29,30635.234681,False,False,1,19.62527838876158,10
-37.868849,31,30681.875834,False,False,1,16.408118654265923,12
-20.129505,26,30723.971424,False,False,1,24.999999999999996,0
-18.940005,66,30812.003647,False,False,1,20.312206467198777,19
-20.656742,32,30859.898514,False,False,1,20.709178174125555,3
-37.209156,62,30944.485516,False,False,1,25.000000000000004,20
-29.496951,14,30972.495285,False,False,1,17.15695983604936,20
-19.152818,71,31069.421164,False,False,0,21.18775598749255,0
-20.485847,22,31106.605178,False,False,0,21.462409185113522,0
-14.466229,72,31203.518279,False,False,1,25.0,0
-18.053021,97,31331.779128,False,False,1,23.954116934579705,18
-34.812701,41,31392.858226,False,False,1,11.809534535181673,18
-29.525414,27,31436.239406,False,False,1,20.926875403942717,15
-19.703877,58,31517.730337,False,False,0,15.49763728533153,0
-20.958108,35,31568.690884,False,False,1,20.16007031166892,10
-19.483082,33,31617.136281,False,False,1,20.920057816886327,20
-19.875622,32,31664.672412,False,False,1,21.25241181392916,9
-21.641794,23,33089.512095,False,False,1,24.911811233834456,20
-19.217729,65,33198.744973,False,False,1,19.235253011388743,2
-18.135024,110,33352.991822,False,False,3,25.0,0
-19.494301,61,33436.317982,False,False,1,23.60113920442794,16
-35.29534,20,33468.649755,False,False,1,12.458291809602992,4
-22.147277,33,33519.36296,False,False,2,25.000000000000004,0
-18.999119,84,33665.583014,False,False,0,25.0,0
-23.397798,40,33744.05432,False,False,1,23.744453268008783,16
-16.619783,68,33871.021743,False,False,1,25.000000000000004,0
-21.47033,22,33919.534598,False,False,1,20.061440690030224,12
-11.239559,124,34122.577952,False,False,2,25.0,9
-31.255838,39,34196.402651,False,False,1,12.627677943487837,13
-19.953792,38,34270.282468,False,False,0,25.0,0
-19.164043,45,34351.165385,False,False,0,20.165002829767094,0
-20.512085,33,34419.277776,False,False,1,25.0,0
-20.256787,25,34469.688384,False,False,1,25.0,1
-13.663793,115,34666.534019,False,False,1,25.0,0
-21.05253,26,34718.139274,False,False,1,19.94370855960699,3
-31.446154,39,34797.438812,False,False,1,25.0,6
-27.918469,14,34830.755943,False,False,1,7.481013025936897,2
-37.031109,22,34881.797831,False,False,1,23.345540439130552,12
-41.084016,28,34937.477594,False,False,1,15.328128914306378,16
-17.019605,85,35071.170905,False,False,1,15.144473552202511,0
-16.571128,108,35254.502624,False,False,0,18.580634115855478,0
-24.11965,20,35302.736909,False,False,1,21.916499637023318,20
