#{"t_start": 1786614590.6308167, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-16.900682,105,2365.064987,False,False,True,False,False,0
-128.960474,1064,2397.354346,False,False,True,False,False,0
-21.458161,141,2399.018305,False,False,True,False,False,0
-20.970953,72,2399.839839,False,False,True,False,False,0
-46.548338,275,2403.054453,False,False,True,False,False,0
-19.15605,165,2405.253637,False,False,True,False,False,0
-19.574909,228,2407.756059,False,False,True,False,False,0
-24.699572,201,2410.06541,False,False,True,False,False,0
-18.790246,148,2411.721725,False,False,True,False,False,0
-31.776912,92,2412.683825,False,False,True,False,False,0
-31.36497,72,2413.443981,False,False,True,False,False,0
-49.370565,501,2419.100965,False,False,True,False,False,0
-20.454933,78,2419.963388,False,False,True,False,False,0
-23.260691,347,2423.885173,False,False,True,False,False,0
-30.459183,247,2426.52547,False,False,True,False,False,0
-84.136307,487,2432.251586,False,False,True,False,False,0
-24.70415,179,2434.486846,False,False,True,False,False,0
-147.190319,483,2440.836654,False,False,True,True,False,0
-54.265924,559,2447.297015,False,False,True,False,False,0
-31.053521,205,2449.694281,False,False,True,False,False,0
-62.436811,304,2453.172532,False,False,True,False,False,0
-92.776486,386,2457.514305,False,False,True,False,False,0
-83.716067,417,2462.378837,False,False,True,False,False,0
-27.039723,234,2465.411829,False,False,True,False,False,0
-124.698311,527,2472.056638,False,False,True,False,False,0
-21.536343,210,2474.616693,False,False,True,False,False,0
-434.558829,781,2484.094711,False,False,True,False,False,0
-23.292261,185,2486.469351,False,False,True,False,False,0
-30.761208,182,2489.411447,False,False,True,False,False,0
-26.767254,207,2492.120781,False,False,True,False,False,0
-33.572819,304,2495.733411,False,False,True,False,False,0
-18.208449,138,2497.262099,False,False,True,False,False,0
-55.069706,342,2501.103687,False,False,True,False,False,0
-54.514364,552,2507.260753,False,False,True,False,False,0
-95.539423,469,2512.568706,False,False,True,False,False,0
-18.731147,89,2513.618099,False,False,True,False,False,0
-22.140191,162,2515.401496,False,False,True,False,False,0
-20.722527,138,2516.842366,False,False,True,False,False,0
-26.607576,204,2519.209887,False,False,True,False,False,0
-19.916741,110,2520.439829,False,False,True,False,False,0
-35.790022,235,2522.937773,False,False,True,False,False,0
-24.679406,102,2524.146339,False,False,True,False,False,0
-20.140603,181,2526.237845,False,False,True,False,False,0
-38.340899,256,2529.126301,False,False,True,False,False,0
-18.25831,122,2530.479125,False,False,True,False,False,0
-18.755622,85,2531.355565,False,False,True,False,False,0
-26.552365,177,2533.400653,False,False,True,False,False,0
-17.482196,91,2534.399847,False,False,True,False,False,0
-20.146667,228,2536.855526,False,False,True,False,False,0
-25.962124,219,2539.366806,False,False,True,False,False,0
-79.590066,375,2543.446986,False,False,True,False,False,0
-33.983658,149,2545.190328,False,False,True,False,False,0
-32.42917,152,2546.87486,False,False,True,False,False,0
-16.546346,111,2548.069453,False,False,True,False,False,0
-93.248219,409,2552.728776,False,False,True,False,False,0
-64.095916,253,2555.742804,False,False,True,False,False,0
-60.384888,383,2560.120394,False,False,True,False,False,0
-77.546049,308,2563.778221,False,False,True,False,False,0
-16.934579,89,2564.826066,False,False,True,False,False,0
-145.325692,493,2570.456599,False,False,True,False,False,0
-59.468983,371,2574.814054,False,False,True,False,False,0
-59.297824,285,2578.166337,False,False,True,False,False,0
-20.272027,66,2578.908325,False,False,True,False,False,0
-18.749725,98,2580.124689,False,False,True,False,False,0
-21.725585,80,2581.037974,False,False,True,False,False,0
-39.121666,133,2582.576929,False,False,True,False,False,0
-18.994478,121,2583.952466,False,False,True,False,False,0
-43.712238,272,2587.170999,False,False,True,False,False,0
-26.956962,171,2589.229881,False,False,True,False,False,0
-28.037699,77,2590.117613,False,False,True,False,False,0
-28.265652,370,2594.37594,False,False,True,False,False,0
-29.119281,236,2597.116258,False,False,True,False,False,0
-17.158591,97,2598.303509,False,False,True,False,False,0
-53.821333,205,2600.612894,False,False,True,False,False,0
-33.915294,507,2606.374512,False,False,True,False,False,0
-138.371599,501,2612.113848,False,False,True,False,False,0
-16.015981,96,2613.242638,False,False,True,False,False,0
-39.888103,207,2615.60627,False,False,True,False,False,0
-20.002523,138,2617.138926,False,False,True,False,False,0
-26.493474,220,2619.792468,False,False,True,False,False,0
-33.359449,113,2621.1175,False,False,True,False,False,0
-27.396983,189,2623.209135,False,False,True,False,False,0
-24.54563,101,2624.443505,False,False,True,False,False,0
-56.852484,514,2630.374409,False,False,True,False,False,0
-60.694548,465,2635.841865,False,False,True,False,False,0
-27.401825,267,2638.893992,False,False,True,False,False,0
-72.290144,494,2644.178163,False,False,True,False,False,0
-24.797998,138,2645.667398,False,False,True,False,False,0
-24.586583,56,2646.254803,False,False,True,False,False,0
-39.825348,167,2648.079936,False,False,True,False,False,0
-43.118321,184,2650.012121,False,False,True,False,False,0
-25.728805,65,2650.769437,False,False,True,False,False,0
-87.901627,707,2658.18072,False,False,True,False,False,0
-27.224668,83,2659.003302,False,False,True,False,False,0
-36.746803,162,2660.775547,False,False,True,False,False,0
-31.057485,125,2662.069949,False,False,True,False,False,0
-19.618459,195,2664.17145,False,False,True,False,False,0
-43.25753,264,2666.799912,False,False,True,False,False,0
-19.721258,126,2668.181003,False,False,True,False,False,0
-20.931194,191,2670.217004,False,False,True,False,False,0
-24.714964,98,2671.166592,False,False,True,False,False,0
-48.496227,213,2673.448102,False,False,True,False,False,0
-18.179032,93,2674.425118,False,False,True,False,False,0
-23.689434,90,2675.393378,False,False,True,False,False,0
-73.841236,528,2680.896882,False,False,True,False,False,0
-33.860561,174,2682.749092,False,False,True,False,False,0
-36.346253,312,2685.900052,False,False,True,False,False,0
-43.045137,220,2688.316157,False,False,True,False,False,0
-55.176559,195,2690.386456,False,False,True,False,False,0
-30.769836,143,2691.798216,False,False,True,False,False,0
-29.958335,192,2693.89559,False,False,True,False,False,0
-62.175195,422,2698.459125,False,False,True,False,False,0
-71.709287,359,2702.200391,False,False,True,False,False,0
-31.988719,213,2704.437834,False,False,True,False,False,0
-23.797471,133,2705.835889,False,False,True,False,False,0
-98.022671,411,2710.135365,False,False,True,False,False,0
-21.092395,143,2711.630025,False,False,True,False,False,0
-39.725595,96,2712.667211,False,False,True,False,False,0
-22.765567,63,2713.370087,False,False,True,False,False,0
-16.846283,69,2714.157291,False,False,True,False,False,0
-44.787699,439,2718.840828,False,False,True,False,False,0
-87.423274,261,2721.631616,False,False,True,False,False,0
-21.292008,86,2722.574283,False,False,True,False,False,0
-19.603272,113,2723.755953,False,False,True,False,False,0
-22.427959,81,2724.601174,False,False,True,False,False,0
-29.49372,116,2725.714778,False,False,True,False,False,0
-25.432849,181,2727.665916,False,False,True,False,False,0
-25.923807,115,2728.886317,False,False,True,False,False,0
-26.866918,156,2730.548038,False,False,True,False,False,0
-19.741207,138,2732.072576,False,False,True,False,False,0
-25.580883,127,2733.361756,False,False,True,False,False,0
-19.696264,136,2734.845977,False,False,True,False,False,0
-18.574641,119,2736.174549,False,False,True,False,False,0
-49.606038,167,2737.926805,False,False,True,False,False,0
-19.583594,165,2739.596529,False,False,True,False,False,0
-57.149227,552,2745.599774,False,False,True,False,False,0
-31.542031,240,2748.058081,False,False,True,False,False,0
-19.361121,102,2749.152243,False,False,True,False,False,0
-25.228656,136,2750.624477,False,False,True,False,False,0
-18.070442,122,2751.891409,False,False,True,False,False,0
-24.988225,146,2753.452741,False,False,True,False,False,0
-37.871539,319,2756.741411,False,False,True,False,False,0
-25.40031,142,2758.329988,False,False,True,False,False,0
-19.963908,97,2759.347919,False,False,True,False,False,0
-16.678232,114,2760.524662,False,False,True,False,False,0
-32.565876,87,2761.470891,False,False,True,False,False,0
-77.066769,415,2766.075107,False,False,True,False,False,0
-34.677349,292,2769.498672,False,False,True,False,False,0
-68.117387,360,2773.643995,False,False,True,False,False,0
-60.265028,344,2777.617722,False,False,True,False,False,0
-23.492972,79,2778.533162,False,False,True,False,False,0
-39.282325,153,2780.35046,False,False,True,False,False,0
-27.515308,124,2781.765344,False,False,True,False,False,0
-41.930236,492,2787.484057,False,False,True,False,False,0
-37.238393,219,2789.801053,False,False,True,False,False,0
-22.360896,75,2790.775956,False,False,True,False,False,0
-16.764198,133,2792.352345,False,False,True,False,False,0
-19.173815,145,2794.102313,False,False,True,False,False,0
-27.9353,126,2795.520886,False,False,True,False,False,0
-28.699705,190,2797.724527,False,False,True,False,False,0
-19.839683,86,2798.699828,False,False,True,False,False,0
-30.895029,139,2800.366897,False,False,True,False,False,0
-23.743035,81,2801.291279,False,False,True,False,False,0
-20.664549,76,2802.156769,False,False,True,False,False,0
-14.882741,91,2803.238369,False,False,True,False,False,0
-33.339147,203,2805.615533,False,False,True,False,False,0
-56.221327,277,2808.867731,False,False,True,False,False,0
-204.527885,550,2815.118464,False,False,True,False,False,0
-27.553235,110,2816.377272,False,False,True,False,False,0
-42.394472,212,2818.874713,False,False,True,False,False,0
-281.208857,714,2827.090941,False,False,True,True,False,0
-67.30029,317,2830.926571,False,False,True,False,False,0
-15.043385,72,2831.756696,False,False,True,False,False,0
-20.777342,78,2832.657058,False,False,True,False,False,0
-36.040407,346,2836.941822,False,False,True,False,False,0
-21.315884,153,2838.874294,False,False,True,False,False,0
-19.592916,131,2840.719748,False,False,True,False,False,0
-64.441607,346,2845.480937,False,False,True,False,False,0
-18.079585,123,2846.947967,False,False,True,False,False,0
-18.056569,88,2848.076892,False,False,True,False,False,0
-18.67849,135,2849.710772,False,False,True,False,False,0
-34.651961,144,2851.518297,False,False,True,False,False,0
-51.512732,278,2855.508855,False,False,True,False,False,0
-27.128371,165,2857.683837,False,False,True,False,False,0
-94.011027,463,2863.56481,False,False,True,False,False,0
-31.680351,346,2868.194096,False,False,True,False,False,0
-44.529375,367,2873.185012,False,False,True,False,False,0
-69.945817,404,2878.43142,False,False,True,False,False,0
-18.161782,95,2879.60894,False,False,True,False,False,0
-25.225265,413,2884.382706,False,False,True,False,False,0
-19.489562,98,2885.564733,False,False,True,False,False,0
-109.205932,297,2889.129001,False,False,True,False,False,0
-40.91906,371,2893.545722,False,False,True,False,False,0
-39.586874,241,2896.26604,False,False,True,False,False,0
-15.497896,90,2897.326237,False,False,True,False,False,0
-18.643119,126,2898.722918,False,False,True,False,False,0
-144.878436,528,2904.887908,False,False,True,False,False,0
-23.923928,92,2905.934628,False,False,True,False,False,0
-27.291698,117,2907.235669,False,False,True,False,False,0
-28.281417,293,2910.671301,False,False,True,False,False,0
-21.10166,81,2911.649254,False,False,True,False,False,0
-21.229534,97,2912.979009,False,False,True,False,False,0
-98.711819,361,2917.558552,False,False,True,False,False,0
-30.90081,97,2918.781207,False,False,True,False,False,0
-39.889787,235,2921.428286,False,False,True,False,False,0
-27.102682,163,2923.379085,False,False,True,False,False,0
-27.448663,234,2926.075118,False,False,True,False,False,0
-21.830399,130,2927.66448,False,False,True,False,False,0
-21.0082,140,2929.345973,False,False,True,False,False,0
-65.258185,488,2935.024123,False,False,True,False,False,0
-24.308496,202,2937.220445,False,False,True,False,False,0
-15.948843,88,2938.231539,False,False,True,False,False,0
-81.762,221,2940.874781,False,False,True,False,False,0
-31.457925,104,2942.082641,False,False,True,False,False,0
-24.379518,220,2944.865139,False,False,True,False,False,0
-24.193557,272,2947.974948,False,False,True,False,False,0
-23.712283,237,2950.751209,False,False,True,False,False,0
-90.892756,410,2955.539324,False,False,True,False,False,0
-56.385512,254,2958.55362,False,False,True,False,False,0
-19.216078,84,2959.541827,False,False,True,False,False,0
-23.140316,190,2961.791066,False,False,True,False,False,0
-44.084988,205,2964.212612,False,False,True,False,False,0
-28.079315,85,2965.187624,False,False,True,False,False,0
-19.926837,187,2967.266752,False,False,True,False,False,0
-30.793139,135,2968.906785,False,False,True,False,False,0
-24.385318,117,2970.272595,False,False,True,False,False,0
-19.177603,121,2971.639087,False,False,True,False,False,0
