#{"t_start": 1786602476.118577, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-92.071499,120,2529.912259,False,False,True,False,False,0
-74.556641,102,2532.705556,False,False,True,False,False,0
-48.979934,93,2535.062917,False,False,True,False,False,0
-90.578088,94,2537.038552,False,False,True,False,False,0
-76.703284,134,2540.013241,False,False,True,False,False,0
-31.123619,73,2541.701626,False,False,True,False,False,0
-57.729943,113,2544.092651,False,False,True,False,False,0
-32.819867,65,2545.655859,False,False,True,False,False,0
-109.210586,172,2549.567858,False,False,True,False,False,0
-110.7084,135,2552.526461,False,False,True,False,False,0
-29.363113,53,2554.423313,False,False,True,False,False,0
-26.518164,71,2556.351263,False,False,True,False,False,0
-34.232236,252,2561.770654,False,False,True,False,False,0
-29.002358,76,2563.504852,False,False,True,False,False,0
-30.419755,83,2565.303964,False,False,True,False,False,0
-52.008076,132,2568.070595,False,False,True,False,False,0
-50.526438,166,2571.529128,False,False,True,False,False,0
-83.610356,94,2573.555136,False,False,True,False,False,0
-41.245967,197,2578.349751,False,False,True,False,False,0
-304.265283,309,2585.957307,False,False,True,False,False,0
-75.457622,73,2587.824499,False,False,True,False,False,0
-70.884147,136,2591.176199,False,False,True,False,False,0
-21.527944,106,2593.497606,False,False,True,False,False,0
-53.638612,79,2595.641255,False,False,True,False,False,0
-145.858549,232,2600.998376,False,False,True,False,False,0
-203.500757,351,2609.127896,False,False,True,False,False,0
-77.687276,240,2614.616446,False,False,True,False,False,0
-24.972076,69,2616.132971,False,False,True,False,False,0
-112.481642,209,2621.002213,False,False,True,False,False,0
-26.868564,51,2622.076577,False,False,True,False,False,0
-54.014625,149,2625.383934,False,False,True,False,False,0
-590.290423,287,2631.945898,False,False,True,False,False,0
-64.730302,88,2633.952071,False,False,True,False,False,0
-30.986243,55,2635.284113,False,False,True,False,False,0
-44.50936,136,2638.209369,False,False,True,False,False,0
-70.670273,144,2641.478141,False,False,True,False,False,0
-37.229075,80,2643.272742,False,False,True,False,False,0
-114.807108,281,2649.647648,False,False,True,False,False,0
-206.647833,182,2653.908339,False,False,True,False,False,0
-85.121747,221,2658.654353,False,False,True,False,False,0
-34.270802,148,2661.984184,False,False,True,False,False,0
-26.53483,69,2663.421124,False,False,True,False,False,0
-45.183758,104,2665.759576,False,False,True,False,False,0
-40.557695,59,2667.076151,False,False,True,False,False,0
-40.247395,113,2669.959839,False,False,True,False,False,0
-248.910929,189,2674.369571,False,False,True,False,False,0
-23.235318,58,2675.760369,False,False,True,False,False,0
-113.632535,94,2678.041037,False,False,True,False,False,0
-36.188839,119,2681.033863,False,False,True,False,False,0
-41.459775,63,2682.553741,False,False,True,False,False,0
-74.775831,83,2684.500329,False,False,True,False,False,0
-73.605853,138,2687.771676,False,False,True,False,False,0
-110.186036,174,2691.729072,False,False,True,False,False,0
-254.030065,185,2696.240744,False,False,True,False,False,0
-85.812588,158,2700.501564,False,False,True,False,False,0
-100.895119,111,2703.190583,False,False,True,False,False,0
-325.99441,510,2715.334387,False,False,True,False,False,0
-37.820543,82,2717.423988,False,False,True,False,False,0
-250.672439,202,2722.157725,False,False,True,False,False,0
-89.897517,292,2728.987989,False,False,True,False,False,0
-41.306209,111,2731.529088,False,False,True,False,False,0
-28.194862,77,2733.294363,False,False,True,False,False,0
-97.351324,128,2736.222792,False,False,True,False,False,0
-188.753597,195,2740.846187,False,False,True,False,False,0
-28.635152,70,2742.536873,False,False,True,False,False,0
-112.260321,105,2745.024686,False,False,True,False,False,0
-84.992437,269,2750.738,False,False,True,False,False,0
-45.148412,69,2752.401846,False,False,True,False,False,0
-44.091739,170,2756.046357,False,False,True,False,False,0
-87.961349,84,2757.802127,False,False,True,False,False,0
-68.490575,177,2761.652201,False,False,True,False,False,0
-21.798552,72,2763.247391,False,False,True,False,False,0
-155.75273,116,2765.70015,False,False,True,False,False,0
-54.719865,57,2766.939193,False,False,True,False,False,0
-32.095004,96,2768.942722,False,False,True,False,False,0
-63.617818,73,2770.721234,False,False,True,False,False,0
-23.394311,75,2772.286828,False,False,True,False,False,0
-64.449057,187,2776.385204,False,False,True,False,False,0
-25.243318,86,2778.38406,False,False,True,False,False,0
-685.014347,311,2784.980795,False,False,True,False,False,0
-65.28127,67,2786.435087,False,False,True,False,False,0
-34.856332,77,2788.088057,False,False,True,False,False,0
-82.205927,219,2792.823139,False,False,True,False,False,0
-212.737814,182,2796.726174,False,False,True,False,False,0
-70.474115,202,2800.902656,False,False,True,False,False,0
-134.363816,399,2809.178675,False,False,True,False,False,0
-24.987302,66,2810.639117,False,False,True,False,False,0
-33.452728,111,2812.943963,False,False,True,False,False,0
-42.15634,58,2814.188542,False,False,True,False,False,0
-28.841472,89,2816.090569,False,False,True,False,False,0
-52.546945,133,2818.974674,False,False,True,False,False,0
-29.10696,164,2822.494035,False,False,True,False,False,0
-31.344757,109,2824.73249,False,False,True,False,False,0
-128.879709,143,2827.728857,False,False,True,False,False,0
-90.725197,133,2830.57832,False,False,True,False,False,0
-30.676725,36,2831.334589,False,False,True,False,False,0
-25.848419,52,2832.420404,False,False,True,False,False,0
-43.463028,55,2833.582476,False,False,True,False,False,0
-27.168412,56,2834.747741,False,False,True,False,False,0
-130.884411,103,2836.947717,False,False,True,False,False,0
-95.390804,144,2839.942592,False,False,True,False,False,0
-156.341739,461,2849.686349,False,False,True,True,False,0
-223.754968,214,2854.277443,False,False,True,False,False,0
-39.669019,81,2856.016594,False,False,True,False,False,0
-222.467092,180,2859.945503,False,False,True,False,False,0
-200.82453,174,2863.606855,False,False,True,False,False,0
-116.568062,136,2866.523236,False,False,True,False,False,0
-80.119202,194,2870.641233,False,False,True,False,False,0
-86.666846,200,2874.888837,False,False,True,False,False,0
-28.536593,79,2876.518512,False,False,True,False,False,0
-188.846022,340,2883.881098,False,False,True,False,False,0
-37.696197,55,2885.034438,False,False,True,False,False,0
-51.716415,132,2887.831168,False,False,True,False,False,0
-225.483952,124,2890.457773,False,False,True,False,False,0
-62.992504,100,2892.64841,False,False,True,False,False,0
-39.336719,60,2893.913829,False,False,True,False,False,0
-163.391555,219,2898.638745,False,False,True,False,False,0
-35.535848,95,2900.859,False,False,True,False,False,0
-33.436797,85,2902.782104,False,False,True,False,False,0
-172.475916,249,2909.024952,False,False,True,False,False,0
-136.848156,155,2912.484423,False,False,True,False,False,0
-126.192348,106,2914.833428,False,False,True,False,False,0
-143.182523,201,2919.353653,False,False,True,False,False,0
-21.639833,40,2920.25298,False,False,True,False,False,0
-48.561613,139,2923.219307,False,False,True,False,False,0
-55.648819,92,2925.127548,False,False,True,False,False,0
-53.696419,144,2928.195206,False,False,True,False,False,0
-46.19867,107,2930.546052,False,False,True,False,False,0
-106.754543,81,2932.298972,False,False,True,False,False,0
-461.668097,240,2937.612998,False,False,True,False,False,0
-87.040076,74,2939.197828,False,False,True,False,False,0
-74.055971,101,2941.52975,False,False,True,False,False,0
-109.075757,86,2943.57401,False,False,True,False,False,0
-207.613715,181,2947.594646,False,False,True,False,False,0
-202.936588,184,2951.564623,False,False,True,False,False,0
-45.527217,112,2961.197922,False,False,True,False,False,0
-81.093279,75,2962.860467,False,False,True,False,False,0
-44.375363,142,2966.175302,False,False,True,False,False,0
-162.432554,158,2969.657075,False,False,True,False,False,0
-244.99561,525,2981.766322,False,False,True,False,False,0
-177.259503,116,2984.162454,False,False,True,False,False,0
-227.029174,277,2989.935306,False,False,True,False,False,0
-25.169069,73,2991.475804,False,False,True,False,False,0
-18.490968,50,2992.519575,False,False,True,False,False,0
-84.122754,177,2996.240607,False,False,True,False,False,0
-34.50989,65,2997.62869,False,False,True,False,False,0
-112.067155,105,2999.894387,False,False,True,False,False,0
-299.013041,213,3004.986066,False,False,True,False,False,0
-107.156793,87,3006.825076,False,False,True,False,False,0
-107.203891,122,3009.439378,False,False,True,False,False,0
-50.011653,142,3012.547848,False,False,True,False,False,0
-56.638514,162,3016.009048,False,False,True,False,False,0
-645.793504,340,3023.477711,False,False,True,False,False,0
-176.725988,146,3026.684362,False,False,True,False,False,0
-145.044596,119,3029.160566,False,False,True,False,False,0
-38.548276,96,3031.294272,False,False,True,False,False,0
-110.434197,324,3038.370935,False,False,True,False,False,0
-53.627067,215,3042.863634,False,False,True,False,False,0
-188.551093,320,3049.490725,False,False,True,False,False,0
-190.721404,130,3052.379858,False,False,True,False,False,0
-28.294781,85,3054.182894,False,False,True,False,False,0
-67.602583,266,3059.885873,False,False,True,False,False,0
-166.128146,144,3062.93915,False,False,True,False,False,0
-138.124051,283,3068.979077,False,False,True,False,False,0
-44.693812,114,3071.397079,False,False,True,False,False,0
-230.316758,150,3074.625542,False,False,True,False,False,0
-72.254347,155,3077.86276,False,False,True,False,False,0
-239.722033,200,3082.260587,False,False,True,False,False,0
-138.815859,132,3085.108793,False,False,True,False,False,0
-69.552356,94,3087.081785,False,False,True,False,False,0
-425.447679,265,3092.774033,False,False,True,False,False,0
-60.713662,148,3095.95668,False,False,True,False,False,0
-34.862448,172,3099.652359,False,False,True,False,False,0
-26.206641,101,3101.769773,False,False,True,False,False,0
-30.036111,78,3103.452129,False,False,True,False,False,0
-98.241187,164,3106.962429,False,False,True,False,False,0
-27.749584,55,3108.068089,False,False,True,False,False,0
-45.611064,104,3110.22915,False,False,True,False,False,0
-125.867414,154,3113.673973,False,False,True,False,False,0
-376.85492,259,3119.339684,False,False,True,False,False,0
-110.009642,275,3125.126122,False,False,True,False,False,0
-31.771094,66,3126.623121,False,False,True,False,False,0
-44.452771,79,3128.346284,False,False,True,False,False,0
-34.334478,110,3130.601833,False,False,True,False,False,0
-44.447528,53,3131.759426,False,False,True,False,False,0
-63.523214,143,3134.873403,False,False,True,False,False,0
-195.919233,241,3139.91991,False,False,True,False,False,0
-28.740642,55,3141.092582,False,False,True,False,False,0
-137.758475,241,3146.218589,False,False,True,False,False,0
-280.333213,206,3150.811352,False,False,True,False,False,0
-162.584881,136,3153.779984,False,False,True,False,False,0
-137.441572,145,3157.004886,False,False,True,False,False,0
-118.862386,303,3163.435309,False,False,True,False,False,0
-275.688085,277,3169.21622,False,False,True,False,False,0
-89.233125,275,3175.241032,False,False,True,False,False,0
-362.545371,268,3181.185283,False,False,True,False,False,0
-46.059759,186,3185.097983,False,False,True,False,False,0
-361.177174,329,3192.116202,False,False,True,False,False,0
-355.095428,257,3197.534005,False,False,True,False,False,0
-144.389994,167,3201.017183,False,False,True,False,False,0
-47.84822,71,3202.463263,False,False,True,False,False,0
-142.22316,305,3208.838657,False,False,True,False,False,0
-138.311832,345,3216.157317,False,False,True,False,False,0
-120.272962,240,3221.350286,False,False,True,False,False,0
-24.709181,60,3222.604642,False,False,True,False,False,0
-131.590335,174,3226.208674,False,False,True,False,False,0
-44.502343,150,3229.460265,False,False,True,False,False,0
-137.443593,108,3231.734982,False,False,True,False,False,0
-175.841022,208,3236.153588,False,False,True,False,False,0
-47.039949,169,3239.651568,False,False,True,False,False,0
-431.095854,377,3247.659663,False,False,True,False,False,0
-233.200911,186,3251.626543,False,False,True,False,False,0
-168.050801,198,3255.806862,False,False,True,False,False,0
-76.691099,113,3258.266298,False,False,True,False,False,0
-52.138595,72,3259.821863,False,False,True,False,False,0
-140.301266,236,3264.82845,False,False,True,False,False,0
-139.000875,193,3268.984538,False,False,True,False,False,0
-26.310556,77,3270.656756,False,False,True,False,False,0
-36.895787,91,3272.864988,False,False,True,False,False,0
-175.548252,140,3275.778186,False,False,True,False,False,0
-211.201999,175,3279.690389,False,False,True,False,False,0
-128.953165,268,3285.451103,False,False,True,False,False,0
-132.828909,150,3288.694278,False,False,True,False,False,0
-49.837834,130,3291.493293,False,False,True,False,False,0
-128.294805,189,3295.434433,False,False,True,False,False,0
-47.209359,81,3297.134989,False,False,True,False,False,0
-457.113756,365,3305.025573,False,False,True,False,False,0
-56.721931,94,3307.043678,False,False,True,False,False,0
-33.44525,67,3308.520939,False,False,True,False,False,0
-236.79099,195,3312.536188,False,False,True,False,False,0
-370.801848,373,3320.70392,False,False,True,False,False,0
-32.68364,56,3321.839909,False,False,True,False,False,0
-41.496674,95,3324.078373,False,False,True,False,False,0
-126.430718,260,3329.530014,False,False,True,False,False,0
-141.747816,263,3335.663174,False,False,True,False,False,0
-309.934111,501,3347.565892,False,False,True,False,False,0
-106.203633,153,3351.432875,False,False,True,False,False,0
-21.853818,123,3354.363624,False,False,True,False,False,0
-26.270499,100,3356.818124,False,False,True,False,False,0
-50.620544,91,3358.910389,False,False,True,False,False,0
-52.621119,116,3361.59798,False,False,True,False,False,0
-50.078751,180,3365.832255,False,False,True,False,False,0
-25.042089,97,3367.946064,False,False,True,False,False,0
-403.316887,472,3378.02692,False,False,True,False,False,0
-42.257181,166,3381.527895,False,False,True,False,False,0
-40.887412,167,3385.008159,False,False,True,False,False,0
-173.783126,145,3388.026144,False,False,True,False,False,0
-45.39984,77,3389.639738,False,False,True,False,False,0
-42.400879,82,3391.397642,False,False,True,False,False,0
-154.908104,162,3394.77542,False,False,True,False,False,0
-46.919964,81,3396.43203,False,False,True,False,False,0
-35.520941,76,3398.092477,False,False,True,False,False,0
-39.182867,67,3399.509605,False,False,True,False,False,0
-131.176732,214,3404.160758,False,False,True,False,False,0
-49.099925,97,3406.166141,False,False,True,False,False,0
-55.382088,107,3408.386181,False,False,True,False,False,0
-102.977723,171,3412.00391,False,False,True,False,False,0
-706.783628,436,3421.29413,False,False,True,False,False,0
-17.630199,96,3423.368256,False,False,True,False,False,0
-39.646687,69,3424.894916,False,False,True,False,False,0
-38.600138,125,3427.654435,False,False,True,False,False,0
-60.704439,142,3430.708348,False,False,True,False,False,0
-67.875175,120,3433.265773,False,False,True,False,False,0
-95.963592,94,3435.230337,False,False,True,False,False,0
-81.841504,132,3438.062251,False,False,True,False,False,0
-64.042128,83,3440.03257,False,False,True,False,False,0
-53.846231,89,3441.982695,False,False,True,False,False,0
-288.299161,390,3450.101592,False,False,True,False,False,0
-117.221863,145,3453.319165,False,False,True,False,False,0
-1773.829328,556,3465.272123,False,False,True,False,False,0
-228.011171,293,3471.317302,False,False,True,False,False,0
-24.283429,101,3473.50669,False,False,True,False,False,0
-202.474818,182,3477.547788,False,False,True,False,False,0
-151.812023,170,3481.112535,False,False,True,False,False,0
-359.463639,362,3488.682333,False,False,True,False,False,0
-40.172241,176,3492.338481,False,False,True,False,False,0
-70.699451,211,3496.730054,False,False,True,False,False,0
-335.856041,224,3501.42382,False,False,True,False,False,0
-140.504329,118,3503.954304,False,False,True,False,False,0
-28.094755,99,3506.124862,False,False,True,False,False,0
-122.09338,133,3508.930239,False,False,True,False,False,0
-92.653046,126,3511.655963,False,False,True,False,False,0
-27.993674,70,3513.122717,False,False,True,False,False,0
-22.732407,44,3514.119797,False,False,True,False,False,0
-53.89876,211,3518.718648,False,False,True,False,False,0
-254.364006,229,3523.557963,False,False,True,False,False,0
-71.746653,81,3525.291127,False,False,True,False,False,0
-315.879338,233,3530.204377,False,False,True,False,False,0
-19.243893,58,3531.42388,False,False,True,False,False,0
-53.060681,75,3533.008716,False,False,True,False,False,0
-154.964205,187,3536.887795,False,False,True,False,False,0
-191.924935,394,3545.233235,False,False,True,False,False,0
-68.07786,217,3549.682048,False,False,True,False,False,0
-90.260328,115,3552.178704,False,False,True,False,False,0
-68.26609,85,3554.020703,False,False,True,False,False,0
-27.034113,81,3555.809892,False,False,True,False,False,0
-153.0331,292,3562.084135,False,False,True,False,False,0
-148.570244,130,3564.911863,False,False,True,False,False,0
-29.781833,85,3566.724041,False,False,True,False,False,0
-124.655725,124,3569.694602,False,False,True,False,False,0
-39.668977,105,3571.90713,False,False,True,False,False,0
-159.502703,154,3575.17117,False,False,True,False,False,0
-41.166927,71,3576.682583,False,False,True,False,False,0
-56.992893,119,3579.158272,False,False,True,False,False,0
-24.273417,41,3580.09837,False,False,True,False,False,0
-86.613015,188,3584.162649,False,False,True,False,False,0
-26.9641,78,3585.745522,False,False,True,False,False,0
-137.538586,542,3597.331874,False,False,True,False,False,0
-23.26208,209,3601.722628,False,False,True,False,False,0
-26.606254,79,3603.703681,False,False,True,False,False,0
-274.807291,254,3609.163254,False,False,True,False,False,0
-51.92282,97,3611.260174,False,False,True,False,False,0
-53.565507,89,3613.207859,False,False,True,False,False,0
-292.327709,172,3616.897897,False,False,True,False,False,0
-41.966621,67,3618.268,False,False,True,False,False,0
-214.148775,166,3621.759228,False,False,True,False,False,0
-132.261533,134,3624.498716,False,False,True,False,False,0
-80.130634,94,3626.529846,False,False,True,False,False,0
-68.287821,177,3630.198119,False,False,True,False,False,0
-264.537874,322,3637.118784,False,False,True,False,False,0
-244.011012,232,3642.070798,False,False,True,False,False,0
-51.766547,104,3644.314384,False,False,True,False,False,0
-520.624489,413,3653.162095,False,False,True,False,False,0
-302.298507,293,3659.387115,False,False,True,False,False,0
-128.677625,258,3665.040408,False,False,True,False,False,0
-29.413923,85,3666.863954,False,False,True,False,False,0
-127.209612,241,3672.018976,False,False,True,False,False,0
-41.963888,149,3675.208603,False,False,True,False,False,0
-153.052914,216,3679.795604,False,False,True,False,False,0
-59.273069,73,3681.33137,False,False,True,False,False,0
-67.926515,169,3684.843343,False,False,True,False,False,0
-174.959707,310,3691.612688,False,False,True,False,False,0
-142.990263,126,3694.293243,False,False,True,False,False,0
-162.148259,223,3699.289523,False,False,True,False,False,0
-60.476722,175,3702.950854,False,False,True,False,False,0
-80.949618,83,3704.718918,False,False,True,False,False,0
-184.103409,286,3710.775616,False,False,True,False,False,0
-511.147215,393,3719.020684,False,False,True,False,False,0
-69.832023,207,3723.560591,False,False,True,False,False,0
-141.25228,257,3728.945054,False,False,True,False,False,0
-125.786836,185,3732.806986,False,False,True,False,False,0
-133.71219,311,3739.348563,False,False,True,False,False,0
-38.273979,96,3741.475996,False,False,True,False,False,0
-45.887071,94,3743.482063,False,False,True,False,False,0
-131.911672,260,3749.031284,False,False,True,False,False,0
-28.0214,84,3750.807817,False,False,True,False,False,0
-55.722799,156,3754.067925,False,False,True,False,False,0
-397.127334,216,3758.64605,False,False,True,False,False,0
-108.009751,237,3763.792685,False,False,True,False,False,0
-47.694744,138,3766.732276,False,False,True,False,False,0
-222.694489,273,3772.613392,False,False,True,False,False,0
-153.470365,238,3777.917318,False,False,True,False,False,0
-79.254904,139,3781.010211,False,False,True,False,False,0
-91.187887,369,3788.850399,False,False,True,False,False,0
-1023.436761,449,3798.487231,False,False,True,False,False,0
-203.470374,244,3803.866727,False,False,True,False,False,0
-252.143543,315,3811.491723,False,False,True,False,False,0
-150.810977,187,3815.538816,False,False,True,False,False,0
-164.603666,148,3818.878389,False,False,True,False,False,0
-776.768035,393,3827.177243,False,False,True,False,False,0
-1120.701734,527,3838.617535,False,False,True,False,False,0
-158.064196,182,3842.613224,False,False,True,False,False,0
-57.851732,184,3846.730725,False,False,True,False,False,0
-117.9306,106,3849.299004,False,False,True,False,False,0
-55.80663,151,3852.630916,False,False,True,False,False,0
-246.899794,306,3859.235564,False,False,True,False,False,0
-282.510751,359,3866.801121,False,False,True,False,False,0
-178.207684,193,3871.275545,False,False,True,False,False,0
-70.633859,145,3874.368216,False,False,True,False,False,0
-199.84582,230,3879.289621,False,False,True,False,False,0
-78.757812,170,3883.275351,False,False,True,False,False,0
-100.216682,218,3888.012236,False,False,True,False,False,0
-67.396201,119,3890.522581,False,False,True,False,False,0
-75.331781,159,3893.870006,False,False,True,False,False,0
-161.592169,281,3899.86939,False,False,True,False,False,0
-134.872543,368,3907.622989,False,False,True,False,False,0
-29.78683,99,3909.71269,False,False,True,False,False,0
-272.394511,439,3919.136351,False,False,True,False,False,0
-40.779071,128,3921.856994,False,False,True,False,False,0
-83.884925,526,3933.169202,False,False,True,False,False,0
-53.149082,195,3937.800703,False,False,True,False,False,0
-82.119182,183,3942.282537,False,False,True,False,False,0
-38.449695,88,3944.438652,False,False,True,False,False,0
-37.212072,179,3948.800441,False,False,True,False,False,0
-31.503257,187,3952.825906,False,False,True,False,False,0
-27.158129,92,3954.753758,False,False,True,False,False,0
-176.469771,198,3959.011755,False,False,True,False,False,0
-46.103213,111,3961.540549,False,False,True,False,False,0
-30.595415,154,3964.880608,False,False,True,False,False,0
-97.435324,278,3970.79014,False,False,True,False,False,0
-82.225044,324,3977.672718,False,False,True,False,False,0
-41.166847,186,3981.567332,False,False,True,False,False,0
-58.994248,162,3985.050175,False,False,True,False,False,0
-42.140813,175,3988.691365,False,False,True,False,False,0
-152.787393,163,3992.136206,False,False,True,False,False,0
-35.098706,171,3995.851513,False,False,True,False,False,0
-251.168028,361,4003.484131,False,False,True,False,False,0
-39.507919,113,4005.787399,False,False,True,False,False,0
-109.445958,284,4011.798957,False,False,True,False,False,0
-45.359486,187,4015.68632,False,False,True,False,False,0
-156.416908,235,4020.710131,False,False,True,False,False,0
-40.350605,286,4026.640461,False,False,True,False,False,0
-54.878132,96,4028.672361,False,False,True,False,False,0
-353.781878,470,4052.381889,False,False,True,False,False,0
-43.437065,89,4054.259113,False,False,True,False,False,0
-44.604768,103,4056.428258,False,False,True,False,False,0
-96.756598,249,4061.947373,False,False,True,False,False,0
-42.827315,102,4064.197526,False,False,True,False,False,0
-93.48194,448,4073.621723,False,False,True,False,False,0
-93.448611,306,4080.017149,False,False,True,False,False,0
-341.5593,304,4086.555907,False,False,True,False,False,0
-83.988984,345,4093.836321,False,False,True,False,False,0
-168.209251,307,4100.438389,False,False,True,False,False,0
-147.780635,259,4105.881186,False,False,True,False,False,0
-50.744357,182,4109.707458,False,False,True,False,False,0
-60.638548,238,4114.763506,False,False,True,False,False,0
-137.198569,299,4121.027556,False,False,True,False,False,0
-34.531772,63,4122.320398,False,False,True,False,False,0
-50.625563,114,4124.805195,False,False,True,False,False,0
-155.496763,281,4130.654854,False,False,True,False,False,0
-134.391584,266,4136.414268,False,False,True,False,False,0
-58.483621,114,4138.759263,False,False,True,False,False,0
-124.914845,360,4146.442586,False,False,True,False,False,0
-125.506649,305,4153.020287,False,False,True,False,False,0
-349.748499,185,4157.070996,False,False,True,False,False,0
-95.249621,161,4160.50334,False,False,True,False,False,0
-70.019241,153,4163.747978,False,False,True,False,False,0
-30.748075,143,4166.807012,False,False,True,False,False,0
-66.443359,116,4169.552766,False,False,True,False,False,0
-170.523982,235,4174.497594,False,False,True,False,False,0
-48.6926,108,4176.712813,False,False,True,False,False,0
-30.82108,114,4179.071207,False,False,True,False,False,0
-76.870342,142,4182.364514,False,False,True,False,False,0
-105.41343,339,4189.433959,False,False,True,False,False,0
-52.716605,157,4192.71298,False,False,True,False,False,0
-490.574227,374,4200.614359,False,False,True,False,False,0
-19.85641,65,4201.947821,False,False,True,False,False,0
-84.750398,148,4205.455219,False,False,True,False,False,0
-54.261048,171,4209.043521,False,False,True,False,False,0
-68.437531,167,4212.698961,False,False,True,False,False,0
-93.451463,268,4218.544135,False,False,True,False,False,0
-253.789652,328,4225.387203,False,False,True,False,False,0
-23.683686,54,4226.469222,False,False,True,False,False,0
-118.099895,310,4233.194268,False,False,True,False,False,0
-63.412019,164,4236.692704,False,False,True,False,False,0
-31.379695,93,4238.769806,False,False,True,False,False,0
-42.870295,97,4240.781814,False,False,True,False,False,0
-67.535582,143,4243.813301,False,False,True,False,False,0
-19.766163,56,4245.012214,False,False,True,False,False,0
-120.546331,287,4251.321334,False,False,True,False,False,0
-170.492751,364,4258.887064,False,False,True,False,False,0
-46.989722,183,4262.829141,False,False,True,False,False,0
-50.164792,170,4266.375037,False,False,True,False,False,0
-184.731262,556,4278.180212,False,False,True,False,False,0
-132.521623,377,4286.138322,False,False,True,False,False,0
-121.526643,188,4290.191558,False,False,True,False,False,0
-117.780789,380,4298.31059,False,False,True,False,False,0
-129.42671,215,4303.436548,False,False,True,False,False,0
-58.320645,136,4306.422545,False,False,True,False,False,0
-216.418288,195,4310.535251,False,False,True,False,False,0
-94.093383,247,4315.662405,False,False,True,False,False,0
-63.142549,134,4318.557454,False,False,True,False,False,0
-135.172265,168,4322.201549,False,False,True,False,False,0
-36.377219,171,4326.210024,False,False,True,False,False,0
-46.357556,170,4329.901886,False,False,True,False,False,0
-129.495536,326,4337.002114,False,False,True,False,False,0
-250.188109,240,4342.162505,False,False,True,False,False,0
-93.538295,201,4346.666138,False,False,True,False,False,0
-60.904115,249,4352.014142,False,False,True,False,False,0
-56.222146,264,4357.661725,False,False,True,False,False,0
-35.354417,66,4359.043206,False,False,True,False,False,0
-99.733131,295,4365.208958,False,False,True,False,False,0
-32.409377,165,4368.685009,False,False,True,False,False,0
-81.733863,376,4376.668485,False,False,True,False,False,0
-228.094799,141,4379.615205,False,False,True,False,False,0
-126.631631,243,4384.725529,False,False,True,False,False,0
-56.504738,279,4390.601846,False,False,True,False,False,0
-129.098664,311,4397.066936,False,False,True,False,False,0
-25.621563,131,4399.867852,False,False,True,False,False,0
-68.606799,282,4405.871737,False,False,True,False,False,0
-159.161551,255,4411.227201,False,False,True,False,False,0
-79.301884,211,4415.671392,False,False,True,False,False,0
-27.895901,87,4417.534138,False,False,True,False,False,0
-56.244978,141,4420.405391,False,False,True,False,False,0
-97.367511,270,4426.067837,False,False,True,False,False,0
-291.718436,388,4434.490648,False,False,True,False,False,0
-51.871548,225,4439.167768,False,False,True,False,False,0
-96.301425,307,4445.730803,False,False,True,False,False,0
-61.581526,202,4449.865052,False,False,True,False,False,0
-36.799919,255,4455.364964,False,False,True,False,False,0
-113.118577,478,4465.660594,False,False,True,False,False,0
-181.386597,239,4471.082706,False,False,True,False,False,0
-76.258314,315,4477.676949,False,False,True,False,False,0
-200.961926,299,4484.021578,False,False,True,False,False,0
-58.313329,281,4489.942343,False,False,True,False,False,0
-105.892398,179,4493.946621,False,False,True,False,False,0
-19.637388,61,4495.226391,False,False,True,False,False,0
-24.159054,71,4496.732569,False,False,True,False,False,0
-86.975767,104,4499.051411,False,False,True,False,False,0
-152.841536,173,4502.664274,False,False,True,False,False,0
-218.349,283,4508.596919,False,False,True,False,False,0
-178.955139,321,4515.308604,False,False,True,False,False,0
-243.127575,212,4519.674869,False,False,True,False,False,0
-49.205183,99,4521.839727,False,False,True,False,False,0
-54.787521,329,4528.759109,False,False,True,False,False,0
-308.773132,407,4538.312212,False,False,True,False,False,0
-189.665245,156,4542.328279,False,False,True,False,False,0
-24.336086,135,4545.431887,False,False,True,False,False,0
-242.630913,251,4550.823741,False,False,True,False,False,0
-45.736133,137,4553.819998,False,False,True,False,False,0
-101.293596,245,4559.117454,False,False,True,False,False,0
-18.756235,79,4560.798469,False,False,True,False,False,0
-61.497774,317,4567.453746,False,False,True,False,False,0
-60.295324,164,4570.869348,False,False,True,False,False,0
-141.727471,308,4577.527014,False,False,True,False,False,0
-246.092392,717,4592.666272,False,False,True,False,False,0
-68.016584,175,4596.393934,False,False,True,False,False,0
-756.779074,555,4608.295369,False,False,True,False,False,0
-226.040788,422,4617.367858,False,False,True,False,False,0
-219.099463,278,4623.366254,False,False,True,False,False,0
-164.627071,231,4628.291286,False,False,True,False,False,0
-176.2402,238,4633.378815,False,False,True,False,False,0
-52.251138,82,4635.069547,False,False,True,False,False,0
-75.02678,412,4643.903656,False,False,True,False,False,0
-50.639689,225,4648.706067,False,False,True,False,False,0
-51.969699,225,4653.499016,False,False,True,False,False,0
-135.823083,150,4656.559885,False,False,True,False,False,0
-55.719833,158,4660.072224,False,False,True,False,False,0
-88.160758,210,4664.566423,False,False,True,False,False,0
-157.23452,159,4667.954877,False,False,True,False,False,0
-118.394121,445,4677.408349,False,False,True,False,False,0
-165.071201,274,4683.21861,False,False,True,False,False,0
-78.45525,237,4688.229237,False,False,True,False,False,0
-160.561827,373,4696.156451,False,False,True,False,False,0
-64.040963,290,4702.500103,False,False,True,False,False,0
-79.633054,159,4705.941686,False,False,True,False,False,0
