#{"t_start": 1787289270.946501, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-29.326296,1002,3213.225386,False,False,True,True,False,False,False,False,0,1.0,True
-31.554056,688,3223.928815,False,False,True,True,False,False,False,False,0,1.0,True
-35.09887,1129,3241.523648,False,False,True,True,False,False,False,False,0,1.0,True
-18.314864,947,3256.185599,False,True,False,False,False,True,False,False,1,1.0,True
-16.61785,716,3267.5109,False,True,False,False,False,True,False,False,1,1.0,True
-33.051117,998,3283.324255,False,False,True,True,False,False,False,False,0,1.0,True
-37.873228,1174,3301.356223,False,False,True,True,False,False,False,False,0,1.0,True
-34.887135,1040,3317.476097,False,False,True,True,False,False,False,False,0,1.0,True
-18.958909,335,3322.744433,False,False,True,False,True,False,False,False,0,1.0,True
-33.990462,750,3334.46125,False,False,True,True,False,False,False,False,0,1.0,True
-35.629721,1165,3352.542563,False,False,True,False,False,False,True,False,0,1.0,True
-32.203642,594,3361.682512,False,False,True,False,False,False,True,False,0,1.0,True
-23.486354,369,3367.604909,False,False,True,False,True,False,False,False,0,1.0,True
-22.580451,453,3374.508959,False,True,False,False,False,True,False,False,1,1.0,True
-21.629655,354,3380.032124,False,False,True,False,True,False,False,False,0,1.0,True
-33.260313,489,3387.835405,False,True,False,False,False,True,False,False,1,1.0,True
-21.939097,260,3395.453737,False,False,True,False,True,False,False,False,0,1.0,True
-24.218674,455,3402.643808,False,False,True,False,True,False,False,False,0,1.0,True
-22.738854,293,3407.135585,False,False,True,False,True,False,False,False,0,1.0,True
-27.70477,481,3414.611499,False,False,True,False,True,False,False,False,0,1.0,True
-27.455198,516,3422.655347,False,False,True,False,True,False,False,False,0,1.0,True
-26.642285,374,3428.582706,False,False,True,True,False,False,False,False,0,1.0,True
-22.475961,239,3432.405318,False,False,True,True,False,False,False,False,0,1.0,True
-30.823388,645,3442.468159,False,False,True,True,False,False,False,False,0,1.0,True
-34.538335,842,3455.731423,False,False,True,True,False,False,False,False,0,1.0,True
-31.571537,706,3466.501905,False,False,True,True,False,False,False,False,0,1.0,True
-32.779678,965,3481.529169,False,False,True,False,False,False,True,False,0,1.0,True
-21.185261,674,3491.359328,False,False,True,False,True,False,False,False,0,1.0,True
-30.836805,560,3499.517326,False,False,True,True,False,False,False,False,0,1.0,True
-18.598499,419,3505.787596,False,False,True,False,True,False,False,False,0,1.0,True
-32.243699,926,3519.560959,False,False,True,True,False,False,False,False,0,1.0,True
-28.312169,403,3525.681073,False,False,True,False,False,False,True,False,0,1.0,True
-28.610234,501,3532.770215,False,False,True,True,False,False,False,False,0,1.0,True
-20.515073,387,3538.481123,False,False,True,False,True,False,False,False,0,1.0,True
-26.334805,623,3547.989967,False,False,True,True,False,False,False,False,0,1.0,True
-30.633299,809,3559.813001,False,False,True,True,False,False,False,False,0,1.0,True
-21.364771,436,3566.07138,False,False,True,False,True,False,False,False,0,1.0,True
-23.515539,467,3573.063994,False,False,True,False,True,False,False,False,0,1.0,True
-24.132746,479,3580.259859,False,False,True,False,True,False,False,False,0,1.0,True
-37.467614,999,3594.339154,False,False,True,False,False,False,True,False,0,1.0,True
-26.735328,894,3606.779968,False,False,True,True,False,False,False,False,0,1.0,True
-32.822106,874,3618.421467,False,False,True,True,False,False,False,False,0,1.0,True
-30.150653,580,3626.51807,False,False,True,True,False,False,False,False,0,1.0,True
-54.141889,524,3633.696934,False,True,False,False,False,True,False,False,1,1.0,True
-30.724033,759,3643.816391,False,False,True,False,False,False,True,False,0,1.0,True
-16.459116,592,3652.608818,False,True,False,False,False,True,False,False,1,1.0,True
-29.495859,673,3662.054169,False,False,True,True,False,False,False,False,0,1.0,True
-32.240105,704,3671.530822,False,False,True,True,False,False,False,False,0,1.0,True
-26.798803,400,3677.078835,False,False,True,False,False,False,True,False,0,1.0,True
-30.603387,767,3688.287679,False,False,True,True,False,False,False,False,0,1.0,True
-30.871787,622,3697.042375,False,False,True,True,False,False,False,False,0,1.0,True
-21.351981,479,3703.362848,False,False,True,False,True,False,False,False,0,1.0,True
-26.661127,204,3706.050611,False,True,False,False,False,True,False,False,1,1.0,True
-15.455163,846,3717.838028,False,True,False,False,False,True,False,False,1,1.0,True
-37.172948,832,3729.720196,False,False,True,True,False,False,False,False,0,1.0,True
-19.821958,551,3737.287934,False,False,True,False,True,False,False,False,0,1.0,True
