#{"t_start": 1786717769.7303164, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-28.939786,454,1704.683033,False,False,True,True,False,False,False,False,0,1.0,True
-20.932364,184,1706.922981,False,False,True,True,False,False,False,False,0,1.0,True
-20.235362,201,1709.457752,False,False,True,True,False,False,False,False,0,1.0,True
-21.33087,183,1711.75618,False,False,True,True,False,False,False,False,0,1.0,True
-23.04886,490,1717.897539,False,False,True,True,False,False,False,False,0,1.0,True
-24.368368,358,1722.417608,False,False,True,True,False,False,False,False,0,1.0,True
-21.675884,183,1724.749554,False,False,True,True,False,False,False,False,0,1.0,True
-23.374812,243,1727.697999,False,False,True,True,False,False,False,False,0,1.0,True
-26.214452,352,1732.101775,False,False,True,True,False,False,False,False,0,1.0,True
-24.340908,262,1735.458522,False,False,True,True,False,False,False,False,0,1.0,True
-29.210549,455,1741.201738,False,False,True,False,False,False,True,False,0,1.0,True
-23.702043,280,1744.484045,False,False,True,True,False,False,False,False,0,1.0,True
-22.336363,301,1747.810673,False,False,True,True,False,False,False,False,0,1.0,True
-24.414613,339,1751.686962,False,False,True,False,False,False,True,False,0,1.0,True
-21.501186,186,1753.849666,False,False,True,True,False,False,False,False,0,1.0,True
-24.483647,288,1757.320468,False,False,True,True,False,False,False,False,0,1.0,True
-26.425686,382,1762.086955,False,False,True,True,False,False,False,False,0,1.0,True
-24.435923,375,1766.683765,False,False,True,False,False,False,True,False,0,1.0,True
-25.686717,403,1771.669276,False,False,True,True,False,False,False,False,0,1.0,True
-25.130937,388,1776.475369,False,False,True,True,False,False,False,False,0,1.0,True
-21.98335,257,1779.551731,False,False,True,True,False,False,False,False,0,1.0,True
-27.357353,403,1784.527838,False,False,True,False,False,False,True,False,0,1.0,True
-22.000313,205,1787.041914,False,False,True,True,False,False,False,False,0,1.0,True
-26.034298,436,1792.650927,False,False,True,False,False,False,True,False,0,1.0,True
-24.556995,338,1796.79438,False,False,True,True,False,False,False,False,0,1.0,True
-22.160992,250,1799.9227,False,False,True,True,False,False,False,False,0,1.0,True
-31.182947,647,1807.864199,False,False,True,False,False,False,True,False,0,1.0,True
-37.131294,932,1818.590219,False,False,True,True,False,False,False,False,0,1.0,True
-29.082931,669,1826.301505,False,False,True,True,False,False,False,False,0,1.0,True
-21.881071,236,1829.047044,False,False,True,True,False,False,False,False,0,1.0,True
